Product Type: Litetrack Iridium-420+
Product ID: 154963
Firmware Version: V17.13.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
6/3/2024 5:45:14 PM,27.6517251,-81.0929631,-11.55,12,33.0,3.90,2,8,GPS Schedule
6/3/2024 6:00:16 PM,27.6516796,-81.0929803,-1.93,14,33.0,3.90,3,5,GPS Schedule
6/3/2024 6:15:15 PM,27.6516820,-81.0929878,-11.06,13,33.5,3.90,1.8,8,GPS Schedule
6/3/2024 6:30:16 PM,27.6516374,-81.0927844,-12.39,14,39.0,3.90,2,7,GPS Schedule
6/3/2024 6:45:13 PM,27.6516419,-81.0927538,-4.73,14,36.0,3.90,3,6,GPS Schedule
6/3/2024 7:00:12 PM,27.6516825,-81.0929587,-2.53,13,37.0,3.90,3.4,6,GPS Schedule
6/3/2024 7:15:20 PM,27.6517782,-81.0929749,-29.25,21,36.5,3.90,4,6,GPS Schedule
6/3/2024 7:30:15 PM,27.6517900,-81.0930707,-18.81,16,35.5,3.90,4.6,5,GPS Schedule
6/3/2024 7:45:14 PM,27.6518652,-81.0930687,-30.41,15,34.5,3.90,4.6,5,GPS Schedule
6/3/2024 8:00:40 PM,27.6516742,-81.0929684,-18.03,41,34.5,3.90,5.4,6,GPS Schedule
6/3/2024 8:15:13 PM,27.6516780,-81.0929472,-3.73,14,34.5,3.90,5.2,6,GPS Schedule
6/3/2024 8:30:14 PM,27.6516596,-81.0929884,-19.23,15,34.5,3.90,4.6,6,GPS Schedule
6/3/2024 8:45:13 PM,27.6516839,-81.0929431,-13.60,13,34.0,3.90,4,6,GPS Schedule
6/3/2024 9:00:13 PM,27.6516759,-81.0929431,-14.06,13,33.0,3.90,3.8,6,GPS Schedule
6/3/2024 9:15:14 PM,27.6517249,-81.0930247,-11.50,14,31.5,3.90,4,6,GPS Schedule
6/3/2024 9:30:14 PM,27.6517334,-81.0930184,-15.47,14,31.0,3.90,5,6,GPS Schedule
6/3/2024 9:45:17 PM,27.6517538,-81.0931145,-26.24,17,30.5,3.90,6.6,6,GPS Schedule
6/3/2024 10:00:19 PM,27.6517257,-81.0930575,-24.60,19,30.0,3.90,8.8,5,GPS Schedule
6/3/2024 10:15:41 PM,27.6516367,-81.0927744,-12.25,41,30.0,3.90,2,7,GPS Schedule
6/3/2024 10:30:12 PM,27.6516287,-81.0927744,-12.71,12,30.0,3.90,3.2,6,GPS Schedule
6/3/2024 10:45:12 PM,27.6517063,-81.0924615,-11.89,12,30.0,3.90,1.8,7,GPS Schedule
6/3/2024 11:00:11 PM,27.6518860,-81.0922356,-8.94,11,29.0,3.90,1.6,7,GPS Schedule
6/3/2024 11:15:14 PM,27.6522128,-81.0923359,-13.43,14,29.5,3.90,1.8,6,GPS Schedule
6/3/2024 11:30:12 PM,27.6520166,-81.0919280,-8.56,12,29.0,3.90,1.8,6,GPS Schedule
6/3/2024 11:45:12 PM,27.6512864,-81.0926093,-11.42,12,27.5,3.90,2,5,GPS Schedule
6/4/2024 12:00:41 AM,27.6513178,-81.0925993,-9.43,41,26.5,3.90,2.6,6,GPS Schedule
6/4/2024 12:15:12 AM,27.6513258,-81.0925993,-8.96,12,25.5,3.90,2.6,6,GPS Schedule
6/4/2024 12:30:13 AM,27.6513008,-81.0925924,-8.00,13,25.0,3.90,2.4,6,GPS Schedule
6/4/2024 12:45:13 AM,27.6518191,-81.0921824,-14.18,13,24.5,3.90,2.4,6,GPS Schedule
6/4/2024 1:00:29 AM,27.6520365,-81.0913056,2.32,29,23.0,3.90,3.4,5,GPS Schedule
6/4/2024 1:15:13 AM,27.6521878,-81.0914711,4.79,13,22.5,3.90,2.8,5,GPS Schedule
6/4/2024 1:30:12 AM,27.6522302,-81.0910562,-10.64,12,22.0,3.90,2.4,5,GPS Schedule
6/4/2024 1:45:12 AM,27.6585845,-81.0902331,-7.83,12,20.0,3.90,2.2,5,GPS Schedule
6/4/2024 2:00:13 AM,27.6649960,-81.0934015,-8.44,13,19.0,3.90,2.2,5,GPS Schedule
6/4/2024 2:15:41 AM,27.6789871,-81.1027917,-10.74,41,18.5,3.90,3,5,GPS Schedule
6/4/2024 2:30:12 AM,27.6928938,-81.0999531,-9.93,12,18.0,3.90,2.8,5,GPS Schedule
6/4/2024 2:45:13 AM,27.7036588,-81.1012785,-10.40,13,18.0,3.90,2.8,5,GPS Schedule
6/4/2024 3:00:12 AM,27.7113469,-81.1080310,-8.82,12,18.5,3.90,2.8,5,GPS Schedule
6/4/2024 3:15:12 AM,27.7152464,-81.1071008,-5.71,12,18.5,3.90,2.8,5,GPS Schedule
6/4/2024 3:30:12 AM,27.7175233,-81.1081832,-8.64,12,19.0,3.90,2.8,5,GPS Schedule
6/4/2024 3:45:13 AM,27.7175023,-81.1082527,-4.21,13,19.5,3.90,3,5,GPS Schedule
6/4/2024 4:00:41 AM,27.7175067,-81.1081732,-9.43,41,19.5,3.90,1.4,10,GPS Schedule
6/4/2024 4:15:13 AM,27.7175070,-81.1081863,-7.35,13,19.5,3.90,1.4,10,GPS Schedule
6/4/2024 4:30:12 AM,27.7152754,-81.1069890,-3.22,12,18.5,3.90,1.2,11,GPS Schedule
6/4/2024 4:45:11 AM,27.7166209,-81.1076047,-5.36,11,19.0,3.90,1.2,11,GPS Schedule
6/4/2024 5:00:12 AM,27.7174788,-81.1083244,-5.69,12,19.0,3.90,1.8,8,GPS Schedule
6/4/2024 5:15:12 AM,27.7174801,-81.1083444,-5.96,12,20.0,3.90,2.2,7,GPS Schedule
6/4/2024 5:30:12 AM,27.7174954,-81.1082922,1.56,12,19.5,3.90,2.2,7,GPS Schedule
6/4/2024 5:45:12 AM,27.7175002,-81.1083429,-5.91,12,19.5,3.90,2.2,7,GPS Schedule
6/4/2024 6:00:12 AM,27.7175240,-81.1082095,-4.48,12,19.5,3.90,2,7,GPS Schedule
6/4/2024 6:15:12 AM,27.7151808,-81.1072789,-6.92,12,19.0,3.90,2.8,6,GPS Schedule
6/4/2024 6:30:12 AM,27.7155617,-81.1068259,-7.71,12,18.0,3.90,3.2,6,GPS Schedule
6/4/2024 6:45:12 AM,27.7145177,-81.1101014,-8.96,12,17.5,3.90,4.8,5,GPS Schedule
6/4/2024 7:00:12 AM,27.7144907,-81.1102009,-5.41,12,17.5,3.90,4.8,5,GPS Schedule
6/4/2024 7:15:12 AM,27.7144820,-81.1101909,-5.73,12,18.0,3.90,4.6,5,GPS Schedule
6/4/2024 7:30:41 AM,27.7144820,-81.1101909,-5.73,41,18.5,3.90,2,7,GPS Schedule
6/4/2024 7:45:12 AM,27.7138679,-81.1094208,-5.20,12,18.0,3.90,2,7,GPS Schedule
6/4/2024 8:00:12 AM,27.7115711,-81.1082621,-6.66,12,17.0,3.90,1.8,7,GPS Schedule
6/4/2024 8:15:12 AM,27.7058199,-81.1027395,-6.16,12,17.0,3.90,1.8,7,GPS Schedule
6/4/2024 8:30:12 AM,27.6979141,-81.0977848,-4.74,12,17.5,3.90,1.6,7,GPS Schedule
6/4/2024 8:45:12 AM,27.6882451,-81.0984105,-5.31,12,17.0,3.90,3,6,GPS Schedule
6/4/2024 9:00:13 AM,27.6837083,-81.0962343,-7.08,13,17.0,3.90,3,5,GPS Schedule
6/4/2024 9:15:41 AM,27.6782516,-81.0870503,-3.90,41,17.5,3.90,2.4,6,GPS Schedule
6/4/2024 9:30:12 AM,27.6740698,-81.0809370,-5.23,12,17.0,3.90,2.2,6,GPS Schedule
6/4/2024 9:45:13 AM,27.6789488,-81.0841160,-6.97,13,17.0,3.90,2,6,GPS Schedule
6/4/2024 10:00:12 AM,27.6742255,-81.0857324,-7.99,12,16.5,3.90,2.6,5,GPS Schedule
6/4/2024 10:15:12 AM,27.6694708,-81.0723473,-4.50,12,15.0,3.90,2.4,5,GPS Schedule
6/4/2024 10:30:14 AM,27.6638264,-81.0831245,-8.87,14,14.0,3.90,2.4,5,GPS Schedule
6/4/2024 10:45:41 AM,27.6650465,-81.0883131,-12.65,41,15.0,3.90,2.4,6,GPS Schedule
6/4/2024 11:00:12 AM,27.6592065,-81.0860859,-10.11,12,15.5,3.90,5,5,GPS Schedule
6/4/2024 11:15:13 AM,27.6521863,-81.0929360,-18.59,13,16.5,3.90,3,5,GPS Schedule
6/4/2024 11:30:14 AM,27.6520296,-81.0927099,-13.46,14,19.0,3.90,2.4,5,GPS Schedule
6/4/2024 11:45:15 AM,27.6520091,-81.0926983,-15.59,15,21.0,3.90,2.2,5,GPS Schedule
6/4/2024 12:00:41 PM,27.6520076,-81.0926977,-8.81,41,23.0,3.90,2.8,8,GPS Schedule
6/4/2024 12:15:12 PM,27.6520236,-81.0926977,-7.88,12,24.0,3.90,2.4,8,GPS Schedule
6/4/2024 12:30:12 PM,27.6519967,-81.0927193,-8.67,12,25.0,3.90,2.6,7,GPS Schedule
6/4/2024 12:45:11 PM,27.6518987,-81.0930206,-11.63,11,27.5,3.90,2.4,7,GPS Schedule
6/4/2024 1:00:12 PM,27.6517270,-81.0926064,-9.79,12,29.0,3.90,2,7,GPS Schedule
6/4/2024 1:15:12 PM,27.6517515,-81.0925416,-10.66,12,29.5,3.90,1.8,7,GPS Schedule
6/4/2024 1:30:22 PM,27.6516547,-81.0927622,-5.28,22,28.5,3.90,1.8,7,GPS Schedule
6/4/2024 1:45:17 PM,27.6516415,-81.0927244,-11.10,17,28.0,3.90,3.4,5,GPS Schedule
6/4/2024 2:00:12 PM,27.6516569,-81.0927729,-12.20,12,29.0,3.90,3,5,GPS Schedule
6/4/2024 2:15:14 PM,27.6516587,-81.0927866,-16.90,14,29.5,3.90,3,5,GPS Schedule
6/4/2024 2:30:41 PM,27.6516603,-81.0927613,-12.93,41,30.5,3.90,2.8,7,GPS Schedule
6/4/2024 2:45:12 PM,27.6516622,-81.0927750,-17.64,12,30.5,3.90,2.4,7,GPS Schedule
6/4/2024 3:00:12 PM,27.6516725,-81.0929709,-9.03,12,35.0,3.90,2.4,7,GPS Schedule
6/4/2024 3:15:13 PM,27.6516631,-81.0929346,-13.52,13,34.5,3.90,3.8,6,GPS Schedule
6/4/2024 3:30:13 PM,27.6516592,-81.0929330,-14.86,13,32.5,3.90,4,6,GPS Schedule
6/4/2024 3:45:13 PM,27.6516667,-81.0929393,-9.96,13,32.0,3.90,4.4,6,GPS Schedule
6/4/2024 4:00:15 PM,27.6516596,-81.0929462,-12.78,15,32.0,3.90,4.8,6,GPS Schedule
6/4/2024 4:15:17 PM,27.6515542,-81.0928969,11.67,17,32.5,3.90,4.8,6,GPS Schedule
6/4/2024 4:30:16 PM,27.6516026,-81.0929165,-0.72,16,32.5,3.90,4.4,6,GPS Schedule
6/4/2024 4:45:19 PM,27.6516875,-81.0930063,-12.21,19,33.5,3.90,3.8,6,GPS Schedule
6/4/2024 5:00:14 PM,27.6517103,-81.0929603,0.20,13,33.0,3.90,6.2,5,GPS Schedule
6/4/2024 5:15:16 PM,27.6517063,-81.0928840,-3.27,15,32.5,3.90,5,5,GPS Schedule
6/4/2024 5:30:23 PM,27.6517285,-81.0929774,-23.04,22,33.0,3.90,4.4,5,GPS Schedule
6/4/2024 5:45:41 PM,27.6516924,-81.0929368,-17.56,40,33.5,3.90,2.6,7,GPS Schedule
6/4/2024 6:00:13 PM,27.6517276,-81.0929868,-16.39,12,34.0,3.90,3.2,6,GPS Schedule
6/4/2024 6:15:13 PM,27.6516819,-81.0929552,-19.64,12,38.0,3.90,3,6,GPS Schedule
6/4/2024 6:30:14 PM,27.6516791,-81.0929346,-12.59,13,37.0,3.90,3,6,GPS Schedule
6/4/2024 6:45:18 PM,27.6516604,-81.0929790,-25.87,17,36.5,3.90,3.2,6,GPS Schedule
6/4/2024 7:00:14 PM,27.6516682,-81.0929399,-16.74,13,35.5,3.90,3.4,6,GPS Schedule
6/4/2024 7:15:16 PM,27.6517164,-81.0929790,-22.63,15,34.5,3.90,3.8,6,GPS Schedule
6/4/2024 7:30:13 PM,27.6516949,-81.0929020,-20.24,12,33.5,3.90,4.2,6,GPS Schedule
6/4/2024 7:45:14 PM,27.6517384,-81.0929490,-20.82,13,33.0,3.90,4.2,6,GPS Schedule
6/4/2024 8:01:11 PM,27.6516936,-81.0929340,-4.88,70,32.5,3.90,6.6,5,GPS Schedule
6/4/2024 8:15:22 PM,27.6516665,-81.0929652,-20.71,21,31.5,3.90,5.6,5,GPS Schedule
6/4/2024 8:30:14 PM,27.6517238,-81.0929853,-17.73,13,32.0,3.90,4.6,5,GPS Schedule
6/4/2024 8:45:17 PM,27.6516788,-81.0929800,-16.83,16,32.0,3.90,4.2,5,GPS Schedule
6/4/2024 9:00:13 PM,27.6521505,-81.0923106,-13.18,12,35.0,3.90,4.4,5,GPS Schedule
6/4/2024 9:15:14 PM,27.6521200,-81.0923047,-4.56,13,33.5,3.90,5.4,5,GPS Schedule
6/4/2024 9:30:16 PM,27.6521517,-81.0923728,-19.90,15,32.5,3.90,8.2,5,GPS Schedule
6/4/2024 9:45:41 PM,27.6521258,-81.0923428,-20.88,40,31.5,3.90,4.8,6,GPS Schedule
6/4/2024 10:00:13 PM,27.6521141,-81.0923153,-11.94,12,31.0,3.90,4.6,5,GPS Schedule
6/4/2024 10:15:13 PM,27.6520859,-81.0923006,-16.75,12,31.0,3.90,3.6,5,GPS Schedule
6/4/2024 10:30:15 PM,27.6515067,-81.0916590,-10.61,14,31.0,3.90,3,5,GPS Schedule
6/4/2024 10:45:18 PM,27.6514858,-81.0917285,-6.18,17,30.5,3.90,2.8,5,GPS Schedule
6/4/2024 11:00:14 PM,27.6514792,-81.0916706,-11.26,13,29.5,3.90,2.4,5,GPS Schedule
6/4/2024 11:15:41 PM,27.6523981,-81.0911569,-9.51,40,29.0,3.90,1.6,8,GPS Schedule
6/4/2024 11:30:13 PM,27.6523776,-81.0911453,-11.64,12,28.0,3.90,1.6,8,GPS Schedule
6/4/2024 11:45:13 PM,27.6523509,-81.0911475,-18.94,12,27.5,3.90,2.8,6,GPS Schedule
6/5/2024 12:00:12 AM,27.6523705,-81.0913049,-7.98,11,26.5,3.90,2.6,6,GPS Schedule
6/5/2024 12:15:13 AM,27.6524126,-81.0913155,-12.58,12,25.5,3.90,2.6,6,GPS Schedule
6/5/2024 12:30:14 AM,27.6526592,-81.0910485,-13.03,13,25.5,3.90,2.4,6,GPS Schedule
6/5/2024 12:45:13 AM,27.6526340,-81.0910448,-9.85,12,25.0,3.90,4.2,5,GPS Schedule
6/5/2024 1:00:14 AM,27.6527966,-81.0910491,-11.92,13,24.5,3.90,3.2,5,GPS Schedule
6/5/2024 1:15:13 AM,27.6587653,-81.0876484,-11.60,12,23.0,3.90,2.6,5,GPS Schedule
6/5/2024 1:30:13 AM,27.6651106,-81.0860838,-11.13,12,22.5,3.90,2.4,5,GPS Schedule
6/5/2024 1:45:13 AM,27.6701673,-81.0837742,-9.57,12,22.5,3.90,2.2,5,GPS Schedule
6/5/2024 2:00:40 AM,27.6818270,-81.0856337,-7.92,39,22.5,3.90,1.4,8,GPS Schedule
6/5/2024 2:15:13 AM,27.6924739,-81.0847802,-9.49,12,21.5,3.90,1.8,7,GPS Schedule
6/5/2024 2:30:13 AM,27.7043183,-81.0894234,-9.76,12,21.0,3.90,2,7,GPS Schedule
6/5/2024 2:45:31 AM,27.7137782,-81.0971978,-9.93,30,20.5,3.90,1.8,8,GPS Schedule
6/5/2024 3:00:13 AM,27.7169672,-81.1076350,-7.45,12,20.0,3.90,1.6,8,GPS Schedule
6/5/2024 3:15:12 AM,27.7169291,-81.1078016,-8.00,11,20.5,3.90,1.4,8,GPS Schedule
6/5/2024 3:30:12 AM,27.7171510,-81.1080057,-3.21,11,21.0,3.90,1.4,8,GPS Schedule
6/5/2024 3:45:13 AM,27.7165060,-81.1067938,-4.77,12,24.0,3.90,2.2,7,GPS Schedule
6/5/2024 4:00:13 AM,27.7166236,-81.1071798,-8.08,12,22.0,3.90,2.8,6,GPS Schedule
6/5/2024 4:15:13 AM,27.7166741,-81.1080718,-5.83,12,21.5,3.90,3.2,6,GPS Schedule
6/5/2024 4:30:13 AM,27.7172601,-81.1085151,-6.88,12,21.0,3.90,3.6,6,GPS Schedule
6/5/2024 4:45:41 AM,27.7172266,-81.1084722,4.50,40,20.5,3.90,1.8,8,GPS Schedule
6/5/2024 5:00:36 AM,27.7167061,-81.1080718,-3.97,35,20.5,3.90,1.8,8,GPS Schedule
6/5/2024 5:15:12 AM,27.7156668,-81.1070995,-4.08,11,20.5,3.90,2.2,7,GPS Schedule
6/5/2024 5:30:13 AM,27.7154842,-81.1075422,-6.42,12,20.0,3.90,2.2,7,GPS Schedule
6/5/2024 5:45:12 AM,27.7152860,-81.1085378,-3.30,11,20.0,3.90,2.2,7,GPS Schedule
6/5/2024 6:00:13 AM,27.7152940,-81.1085378,-2.83,12,20.0,3.90,2,7,GPS Schedule
6/5/2024 6:15:13 AM,27.7135883,-81.1084844,-8.59,12,20.0,3.90,2.8,6,GPS Schedule
6/5/2024 6:30:14 AM,27.7139837,-81.1074747,-10.27,13,19.5,3.90,4.4,5,GPS Schedule
6/5/2024 6:45:16 AM,27.7110252,-81.1023467,-11.91,15,19.0,3.90,4.8,5,GPS Schedule
6/5/2024 7:00:13 AM,27.7072458,-81.0983581,-10.23,12,20.5,3.90,4.8,5,GPS Schedule
6/5/2024 7:15:14 AM,27.7014439,-81.0953841,-3.28,13,19.5,3.90,4.6,5,GPS Schedule
6/5/2024 7:30:41 AM,27.6928357,-81.0946209,-10.57,40,19.5,3.90,2.2,7,GPS Schedule
6/5/2024 7:45:12 AM,27.6919092,-81.0990196,-8.61,11,19.0,3.90,2,7,GPS Schedule
6/5/2024 8:00:13 AM,27.6984195,-81.1024182,-8.15,12,17.5,3.90,2.4,6,GPS Schedule
6/5/2024 8:15:13 AM,27.7080250,-81.1047646,-6.89,12,17.5,3.90,2.6,6,GPS Schedule
6/5/2024 8:30:13 AM,27.7105700,-81.1073768,-8.34,12,18.0,3.90,3.4,6,GPS Schedule
6/5/2024 8:45:59 AM,27.7026876,-81.1005747,-5.48,58,18.5,3.90,5.2,5,GPS Schedule
6/5/2024 9:00:17 AM,27.6943138,-81.1005501,-6.34,16,17.5,3.90,5.6,5,GPS Schedule
6/5/2024 9:15:14 AM,27.6875589,-81.0970425,-11.05,13,17.5,3.90,5.2,5,GPS Schedule
6/5/2024 9:30:13 AM,27.6818866,-81.0918986,-7.58,12,17.5,3.90,4.4,5,GPS Schedule
6/5/2024 9:45:13 AM,27.6783327,-81.0825980,-5.97,12,17.5,3.90,3.6,5,GPS Schedule
6/5/2024 10:00:41 AM,27.6786588,-81.0834066,-10.28,40,17.0,3.90,3.4,5,GPS Schedule
6/5/2024 10:15:13 AM,27.6796893,-81.0794668,-8.39,12,17.0,3.90,3.4,5,GPS Schedule
6/5/2024 10:30:15 AM,27.6764277,-81.0708351,-10.39,14,15.5,3.90,3.4,5,GPS Schedule
6/5/2024 10:45:14 AM,27.6712857,-81.0674006,-9.05,13,16.5,3.90,4,5,GPS Schedule
6/5/2024 11:00:41 AM,27.6642849,-81.0708382,-15.35,40,17.5,3.90,3.2,6,GPS Schedule
6/5/2024 11:15:14 AM,27.6589237,-81.0696807,-12.77,13,18.0,3.90,2.4,6,GPS Schedule
6/5/2024 11:30:14 AM,27.6541178,-81.0817887,-13.39,13,20.0,3.90,2.4,6,GPS Schedule
6/5/2024 11:45:15 AM,27.6476063,-81.0879942,-13.06,14,22.5,3.90,2.4,6,GPS Schedule
6/5/2024 12:00:42 PM,27.6516485,-81.0929709,-10.43,41,24.5,3.90,5,6,GPS Schedule
6/5/2024 12:15:14 PM,27.6521137,-81.0923021,-14.02,12,24.5,3.90,4.4,6,GPS Schedule
6/5/2024 12:30:15 PM,27.6520530,-81.0922937,-16.26,13,25.0,3.90,4.4,5,GPS Schedule
6/5/2024 12:45:20 PM,27.6519536,-81.0922533,-36.18,18,25.0,3.90,4,5,GPS Schedule
6/5/2024 1:00:14 PM,27.6521192,-81.0923206,-15.17,12,25.5,3.90,3.8,5,GPS Schedule
6/5/2024 1:15:15 PM,27.6520846,-81.0922805,-16.48,13,26.5,3.90,3.8,5,GPS Schedule
6/5/2024 1:30:18 PM,27.6521377,-81.0923443,-19.08,16,27.0,3.90,3.8,5,GPS Schedule
6/5/2024 1:45:41 PM,27.6521428,-81.0923074,-15.85,39,28.5,3.90,3.4,5,GPS Schedule
6/5/2024 2:00:18 PM,27.6521418,-81.0923428,-19.96,16,29.5,3.90,3,5,GPS Schedule
6/5/2024 2:15:41 PM,27.6520838,-81.0922900,-9.83,39,29.5,3.90,2.6,7,GPS Schedule
6/5/2024 2:30:15 PM,27.6521306,-81.0922927,-19.73,13,30.0,3.90,2.6,7,GPS Schedule
6/5/2024 2:45:28 PM,27.6521238,-81.0923550,-26.93,26,30.5,3.90,2.4,7,GPS Schedule
6/5/2024 3:00:14 PM,27.6521234,-81.0923353,-11.75,12,30.5,3.90,2.2,7,GPS Schedule
6/5/2024 3:15:15 PM,27.6521027,-81.0922912,-22.47,13,31.0,3.90,2.8,6,GPS Schedule
6/5/2024 3:30:13 PM,27.6521215,-81.0923053,-11.34,11,31.0,3.90,2.6,6,GPS Schedule
6/5/2024 3:45:18 PM,27.6521270,-81.0922880,-23.29,16,31.5,3.90,2.6,6,GPS Schedule
6/5/2024 4:00:41 PM,27.6521289,-81.0923116,-6.45,39,33.5,3.90,3.2,5,GPS Schedule
6/5/2024 4:15:15 PM,27.6521032,-81.0923206,-16.10,13,33.5,3.90,3.4,5,GPS Schedule
6/5/2024 4:30:14 PM,27.6521242,-81.0923259,-18.40,12,33.5,3.90,4.2,5,GPS Schedule
6/5/2024 4:45:15 PM,27.6521230,-81.0923222,-13.83,13,32.5,3.90,5.6,5,GPS Schedule
6/5/2024 5:00:16 PM,27.6521536,-81.0923281,-22.44,14,32.5,3.90,7.6,5,GPS Schedule
6/5/2024 5:15:18 PM,27.6521230,-81.0923222,-13.83,16,33.0,3.90,9.4,5,GPS Schedule
6/5/2024 5:30:41 PM,27.6521278,-81.0923306,-14.84,39,34.0,3.90,2.2,7,GPS Schedule
6/5/2024 5:45:15 PM,27.6521291,-81.0922921,-12.95,13,34.0,3.90,2.2,7,GPS Schedule
6/5/2024 6:00:15 PM,27.6520945,-81.0923106,-16.42,13,35.0,3.90,2.2,7,GPS Schedule
6/5/2024 6:15:15 PM,27.6521112,-81.0923206,-15.63,13,35.0,3.90,3,6,GPS Schedule
6/5/2024 6:30:14 PM,27.6520983,-81.0922959,-19.38,12,34.5,3.90,3,6,GPS Schedule
6/5/2024 6:45:14 PM,27.6520689,-81.0922774,-19.62,12,35.0,3.90,3.2,6,GPS Schedule
6/5/2024 7:00:19 PM,27.6520908,-81.0922831,-7.02,17,35.5,3.90,3.6,6,GPS Schedule
6/5/2024 7:15:14 PM,27.6520791,-81.0922978,-4.53,12,36.0,3.90,4,6,GPS Schedule
6/5/2024 7:30:18 PM,27.6521662,-81.0923137,-10.03,16,36.5,3.90,6.8,5,GPS Schedule
6/5/2024 7:45:38 PM,27.6521138,-81.0923184,-9.73,36,35.5,3.90,3,6,GPS Schedule
6/5/2024 8:00:17 PM,27.6521339,-81.0923006,-13.97,15,34.0,3.90,6.6,5,GPS Schedule
6/5/2024 8:15:17 PM,27.6521461,-81.0922731,-3.63,15,34.0,3.90,5.4,5,GPS Schedule
6/5/2024 8:30:16 PM,27.6521386,-81.0923090,-14.98,14,34.0,3.90,4.4,5,GPS Schedule
6/5/2024 8:45:15 PM,27.6521316,-81.0923159,-17.79,13,34.5,3.90,4.2,5,GPS Schedule
6/5/2024 9:00:20 PM,27.6521620,-81.0922990,-13.45,18,33.5,3.90,4.6,5,GPS Schedule
6/5/2024 9:15:16 PM,27.6521441,-81.0922853,-9.67,14,32.5,3.90,6,5,GPS Schedule
6/5/2024 9:30:29 PM,27.6521073,-81.0923190,-16.97,27,32.0,3.90,9.8,5,GPS Schedule
6/5/2024 9:45:41 PM,27.6521082,-81.0923096,-23.61,39,32.5,3.90,2.8,6,GPS Schedule
6/5/2024 10:00:41 PM,27.6523150,-81.0922864,-13.49,39,32.5,3.90,2,7,GPS Schedule
6/5/2024 10:15:14 PM,27.6520660,-81.0927052,-14.69,12,35.0,3.90,2,7,GPS Schedule
6/5/2024 10:30:14 PM,27.6520693,-81.0927715,-11.08,12,34.0,3.90,2.4,6,GPS Schedule
6/5/2024 10:45:14 PM,27.6520692,-81.0927552,-15.37,12,32.0,3.90,1.8,7,GPS Schedule
6/5/2024 11:00:15 PM,27.6520411,-81.0927568,-15.89,13,31.5,3.90,1.6,7,GPS Schedule
6/5/2024 11:15:14 PM,27.6531553,-81.0929887,-12.38,12,30.5,3.90,2,6,GPS Schedule
6/5/2024 11:30:15 PM,27.6531857,-81.0929555,-12.33,13,29.5,3.90,1.8,6,GPS Schedule
6/5/2024 11:45:16 PM,27.6531130,-81.0929877,-22.82,14,29.0,3.90,3.8,5,GPS Schedule
6/6/2024 12:00:15 AM,27.6531620,-81.0929524,-15.93,13,28.5,3.90,3.2,5,GPS Schedule
6/6/2024 12:15:15 AM,27.6531965,-81.0929339,-12.46,13,28.0,3.90,3,5,GPS Schedule
6/6/2024 12:30:15 AM,27.6531777,-81.0929133,-6.34,13,27.0,3.90,3,5,GPS Schedule
6/6/2024 12:45:41 AM,27.6531755,-81.0929449,-5.87,39,26.5,3.90,2.8,8,GPS Schedule
6/6/2024 1:00:14 AM,27.6532014,-81.0929587,-9.19,12,26.0,3.90,2.6,8,GPS Schedule
6/6/2024 1:15:14 AM,27.6562167,-81.0938788,-11.28,12,25.0,3.90,2.4,8,GPS Schedule
6/6/2024 1:30:13 AM,27.6584512,-81.0957295,-9.82,11,24.5,3.90,2,8,GPS Schedule
6/6/2024 1:45:11 AM,27.6644316,-81.0976212,-9.74,12,24.0,3.90,1.8,8,GPS Schedule
6/6/2024 2:00:10 AM,27.6755127,-81.1033584,-6.54,11,23.5,3.90,2.2,7,GPS Schedule
6/6/2024 2:15:11 AM,27.6775077,-81.0942463,-8.21,12,23.5,3.90,4.2,6,GPS Schedule
6/6/2024 2:30:12 AM,27.6864448,-81.0944052,-10.37,13,23.5,3.90,4.2,6,GPS Schedule
6/6/2024 2:45:12 AM,27.7005757,-81.1011820,-2.90,13,23.5,3.90,3.8,6,GPS Schedule
6/6/2024 3:00:11 AM,27.7105152,-81.1072375,-1.10,12,23.0,3.90,3.6,6,GPS Schedule
6/6/2024 3:15:11 AM,27.7103603,-81.1062933,-2.81,11,23.5,3.90,3.2,6,GPS Schedule
6/6/2024 3:30:11 AM,27.7118874,-81.1073698,-2.42,12,23.5,3.90,3,6,GPS Schedule
6/6/2024 3:45:12 AM,27.7095026,-81.1069036,1.80,13,23.5,3.90,3.8,5,GPS Schedule
6/6/2024 4:00:59 AM,27.7038055,-81.1013317,-0.50,59,24.0,3.90,4,5,GPS Schedule
6/6/2024 4:15:13 AM,27.7023955,-81.0999292,0.22,14,23.0,3.90,3.4,5,GPS Schedule
6/6/2024 4:30:12 AM,27.7023885,-81.0999361,-2.59,13,23.5,3.90,3,5,GPS Schedule
6/6/2024 4:45:41 AM,27.7023729,-81.0999656,2.85,42,24.5,3.90,1.8,8,GPS Schedule
6/6/2024 5:00:11 AM,27.7023917,-81.0999699,-7.57,12,24.0,3.90,2,7,GPS Schedule
6/6/2024 5:15:11 AM,27.7023872,-81.0999583,-8.77,11,23.5,3.90,2.2,7,GPS Schedule
6/6/2024 5:30:11 AM,27.7031873,-81.1004105,-5.54,11,23.0,3.90,2.2,7,GPS Schedule
6/6/2024 5:45:12 AM,27.7086780,-81.0992657,-11.32,12,22.0,3.90,2.2,7,GPS Schedule
